time,x,y,z
1.4520398899994689,0.0,0.0,1.5
4.05624376600008,1.0,0.0,1.5
6.250427166999543,1.0,1.0,1.5
8.549788573999649,0.0,1.0,1.5
10.851189643999533,0.0,0.0,1.5
