time,x,y,z,vx_body,vy_body,vz_body,roll,pitch,yaw,ref_x,ref_y,ref_z,position_error,rpm_0,rpm_1,rpm_2,rpm_3,disturbance_fx,disturbance_fy,disturbance_fz,disturbance_tx,disturbance_ty,disturbance_tz,obstacle_clearance,local_point_count,position_noise_x,position_noise_y,position_noise_z
0.014511743000184651,0.007126727581297837,-0.018197121718115883,0.01978228987287863,-0.0018415758403964233,0.022936160609265354,0.044194783073124695,-0.0016859247971733643,-0.0006188398534219528,0.00118552265097561,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,nan,nan,nan
0.015120838000257208,0.0020142228601425245,-0.0032795887891673365,-0.0017632160742557367,-0.04386986140481183,0.014047535788611183,-0.020708724077367187,0.001284908491500936,0.002178305712384331,-0.006975638533647092,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0020142228601425245,-0.0032795887891673365,-0.0017632160742557367
0.023896463000710355,-0.004613533494779469,-0.009879025280523352,0.02574639275101387,-0.011520102203101545,0.028269707733039908,0.045904246462091486,0.005021438193439261,-0.0009665665699517,0.0032886469408788454,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.004613533494779469,-0.009879025280523352,0.02574639275101387
0.034399813000163704,-0.007726007629113333,-0.007805805841561417,0.0019852658357758183,0.007890755719752103,0.005088013273001555,-0.008280564842159438,-0.0015252099642714804,0.00112110640646387,0.004298139265052039,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.007726007629113333,-0.007805805841561417,0.0019852658357758183
0.04502220100039267,0.01344080894580967,0.006434277895071488,-0.0026965470504986865,-0.007564912949599135,0.01405281305162019,0.00643890733225422,0.00021350129798632884,0.0012237348662921445,-0.005254948472431806,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.01344080894580967,0.006434277895071488,-0.0026965470504986865
0.05577211000036186,-0.002757025243278505,-0.012665544508069941,0.008351297287310846,-0.012103061122985075,0.006901212793278999,-0.05013415989693938,0.0005180156578146738,-0.00043108245817220737,-0.001445878911767117,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.002757025243278505,-0.012665544508069941,0.008351297287310846
0.06584396100060985,-0.00699590363975854,0.00743517007565977,0.009434707512017563,0.006552157350229541,-0.011014315838445317,-0.01930935512023716,0.002203054595554497,0.00046280492808556124,-0.0015504431618344689,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.00699590363975854,0.00743517007565977,0.009434707512017563
0.07658508800068375,0.017024423674987715,0.0059174052731636615,0.0077955459358072954,0.019071351075178124,0.020688305700168143,-0.019642553616914936,-0.0007279163877938124,0.0025256406846806204,-0.0053359097508263835,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.017024423674987715,0.0059174052731636615,0.0077955459358072954
0.08743204800066451,-0.006813858577717854,0.0036736821095600227,0.011752720281984173,-0.0020001352424170054,-0.005365206625069732,-0.06275897005587254,-0.004183772008099059,2.367331838480911e-05,-0.008461966126733384,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.006813858577717854,0.0036736821095600227,0.011752720281984173
0.09746264400018845,-0.0068205989298185015,-0.0023714767547744686,-0.001449662218147344,0.014390756385241184,0.0126743728980325,-0.05265279865980059,-0.003324230423854643,-0.0006697001685526706,0.0009043984780049242,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.0068205989298185015,-0.0023714767547744686,-0.001449662218147344
0.10784508400047343,0.0006889946375519643,-0.00023805970980826156,0.015195772729483924,0.021297361369297267,0.03153509525058597,-0.05883086624576803,0.0017715067282928786,-0.00032410473231839155,-0.004613889286594927,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0006889946375519643,-0.00023805970980826156,0.015195772729483924
0.11842375100059144,0.023066349036664536,0.004397421851985537,0.009472917980048803,0.0065255930288524,0.02213542446993433,-0.02982145388322955,0.00048455488802597187,-0.002009802221324579,0.00269677037857074,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.023066349036664536,0.004397421851985537,0.009472917980048803
0.12937582799986558,-0.01337381723929927,0.0016090731192857533,0.0013707601185828904,0.011820791815277917,-0.006505426463004473,0.017190927819882042,0.0012717886942515827,0.000365623616670847,-0.0023440769177258754,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.01337381723929927,0.0016090731192857533,0.0013707601185828904
0.1396808230001625,-0.0051046303392942366,-0.00931139324001815,0.016070466767043292,0.00836271347433415,-0.003482014513821691,0.03855038882279335,-0.0020397508415292034,-0.0029359984235303536,-0.004136024563961216,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.0051046303392942366,-0.00931139324001815,0.016070466767043292
0.15015794500050106,-0.003973340592549345,0.023439946313557957,0.00288695466551225,0.05209109983485257,-0.04305715940895324,-0.009614091690913037,0.0005758057706234972,-0.002975050531367075,0.008278727061883593,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.003973340592549345,0.023439946313557957,0.00288695466551225
0.16058165499998722,0.005837535841167808,0.007998443434803392,0.006336682664798181,-0.027221627149334397,-0.02693902580318757,-0.0004760412269148853,0.0005181254699714351,0.001867639787768961,-0.0017656704479275915,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.005837535841167808,0.007998443434803392,0.006336682664798181
0.17086813100013387,0.010448194967351063,0.0029363795072105793,0.00575366547973786,-0.0037115370595631196,0.011672572732286156,0.028650605259863487,0.002511666297106489,0.0008001827239239012,-8.883806297964318e-05,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.010448194967351063,0.0029363795072105793,0.00575366547973786
0.18151733800004877,0.0036687611293859867,-0.00030842052803581674,0.023438130838724727,0.0301875603948747,-0.005530159637980935,-0.033196759996554796,0.0003226565112014248,0.002871360589293474,0.0005236928762621563,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0036687611293859867,-0.00030842052803581674,0.023438130838724727
0.19163997100076813,0.00950524516316936,0.007325472089060124,-0.020328571610491883,-0.012127436924939535,-0.02738448755086549,0.008281230126631275,-0.0019240128261319338,-0.0010541104612331726,-0.002770416256362129,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.00950524516316936,0.007325472089060124,-0.020328571610491883
0.2022825100002592,-0.013338470490787348,0.0024689522885814074,0.014356274135734735,0.04568176185069721,0.04132463611148886,-0.030353204423922836,0.001381362296621066,0.000938956499864542,0.0019086589431812644,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.013338470490787348,0.0024689522885814074,0.014356274135734735
0.2129656540000724,-0.008523028684533118,0.00935749953667742,0.0032790584142399523,-0.01098075542390977,-0.004028039312341923,0.01466806391818363,-0.0027535285096211702,-0.0040120964851745435,0.00046319590879286064,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.008523028684533118,0.00935749953667742,0.0032790584142399523
0.22339494400057447,-0.004762650219339264,-0.013931113623399626,-0.003123854472074291,0.021499346886994355,-0.005365567064399563,-0.017918307994620623,0.0032150377852348954,0.0017139655594067785,0.002435755421400127,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.004762650219339264,-0.013931113623399626,-0.003123854472074291
0.23387360200013063,0.005939026087961026,0.0005962152636486689,0.004139522844252341,0.007098019881507148,-0.02184432743355913,0.001697688741496251,-0.0020361096732478194,-0.0007106074121962475,-7.246312055845397e-05,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.005939026087961026,0.0005962152636486689,0.004139522844252341
0.2444041560002006,0.002784971698987852,0.011095239595203888,0.013953048077349794,0.0030883177687044804,-0.007768114745188981,-0.037556674370647254,-0.0002705689908722989,0.001334651421559999,-0.0050477322251097695,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.002784971698987852,0.011095239595203888,0.013953048077349794
0.25486822400034725,-0.029411998772482212,0.008112925777618045,-0.0031242300433940292,-0.012968788868216934,0.01661189248329139,-0.02014030195570776,-0.0030075569088662524,0.00029944266635571667,0.0032170778584134,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,-0.029411998772482212,0.008112925777618045,-0.0031242300433940292
0.26576769100029196,0.0032841134968739708,0.005039823828645646,-0.012361717875231465,-0.011601053754342207,0.013145414441409623,0.04170527748191208,-0.0006746343467934771,0.0015606445597139732,-0.003741970051602294,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0032841134968739708,0.005039823828645646,-0.012361717875231465
